QMean,QDev,PMean,PDev,BarMean,BarDev,etaMean,etaDev,Energy,Resa,Availability
1.7580652412280704,0.20205576263762778,156.97739923245612,22.074807481472345,1.484291557017544,0.06358201142243823,0.5982126391867398,0.03806284074995867,35777.50394606523,7513.275828673699,0.993421052631579
