QMean,QDev,PMean,PDev,BarMean,BarDev,etaMean,etaDev,Energy,Resa,Availability
1.1386614725981206,0.8440084323100253,111.06603999460505,91.50340289284408,1.0424720166041233,0.6570578410121816,0.6260700606359484,0.16399480346307055,622961.1500800956,130821.84151682007,0.699680798453446
