QMean,QDev,PMean,PDev,BarMean,BarDev,etaMean,etaDev,Energy,Resa,Availability
1.9261204545454547,0.006621438306586725,208.06462272727268,0.4379671899622945,1.4664295454545453,0.002296794163557536,0.7363738329103864,0.001639064402733401,2268.9447108409086,476.4783892765908,1.0
