QMean,QDev,PMean,PDev,BarMean,BarDev,etaMean,etaDev,Energy,Resa,Availability
0.03077056605678234,0.0001624286478493858,65.59997318611988,1.1099371547305563,26.98594324921136,0.2789437407523246,0.7896690153472846,0.003494004005789219,10409.075745307573,2185.9059065145902,1.0
