QMean,QDev,PMean,PDev,BarMean,BarDev,etaMean,etaDev,Energy,Resa,Availability
0.028374525254409214,0.008121674113236678,60.67901789713348,17.64479861501671,25.417275843733204,5.8468615537003465,0.7916202036733219,0.03620158670925174,407197.1684268462,85511.40536963771,0.9224768587638101
