QMean,QDev,PMean,PDev,BarMean,BarDev,etaMean,etaDev,Energy,Resa,Availability
0.031571689282872975,0.014461654844458232,79.78393283275231,37.74865874891462,30.469650630195762,0.7923084260541094,0.8274626810463479,0.045784065776922525,446870.5169867597,93842.80856721954,0.9227228032537768
