t,Q,P,Bar,Eta
2024-08-26 03:00:51,0.03604022,76.17587,28.1001,0.7519061926293927
2024-08-26 03:15:51,0.0072187729999999995,8.478476,28.62334,0.4101810930023606
2024-08-26 03:30:51,0.0,3.312766,28.65059,inf
2024-08-26 03:45:51,0.0270838,57.5512,28.24545,0.752034604187891
2024-08-26 04:00:55,0.01908738,42.6668,28.49798,0.7840995642777643
2024-08-26 04:15:55,0.03651755,81.24527,28.111,0.7911552166652726
2024-08-26 04:30:55,0.03820157,84.35224,27.95658,0.7895377571445981
2024-08-26 04:45:55,0.02336715,48.21595,28.10919,0.7338008121554463
2024-08-26 05:00:55,0.0597238,133.8536,27.26439,0.8217285487809329
2024-08-26 05:15:55,0.05501498,122.15,27.37521,0.810767982587564
2024-08-26 05:30:55,0.05617877,123.3237,27.40246,0.8008041308983647
2024-08-26 05:45:55,0.058302570000000005,127.6203,27.33342,0.8005337107570537
2024-08-26 06:00:55,0.05840447,128.1353,27.31707,0.8028420750634083
2024-08-26 06:15:55,0.06019576,131.6987,27.26802,0.8020538349054677
2024-08-26 06:30:55,0.06019576,132.3305,27.19172,0.8081628996074331
2024-08-26 06:45:55,0.06307576000000001,137.5146,27.06817,0.8051354703483714
2024-08-26 07:00:55,0.06344582,138.6537,27.15538,0.8044778695145194
2024-08-26 07:15:55,0.05983106,131.0177,27.20261,0.8047004355729985
2024-08-26 07:30:55,0.05888715,129.917,27.34251,0.8065821474735977
2024-08-26 07:45:55,0.05666145,123.9943,27.37521,0.799094451321105
2024-08-26 08:00:55,0.058055869999999996,126.9452,27.31162,0.8003210185859889
2024-08-26 08:15:55,0.060313740000000005,131.1762,27.28074,0.7969373424789153
2024-08-26 08:30:55,0.06264671,137.4544,27.21352,0.8059668798467056
2024-08-26 08:45:55,0.06735554,142.9702,27.12449,0.7822618642844145
