QMean,QDev,PMean,PDev,BarMean,BarDev,etaMean,etaDev,Energy,Resa,Availability
0.06160563231453294,0.01692165966988823,132.18233583200853,35.3779596253965,26.805642482816324,2.4298696406645477,0.7923639385652378,0.02231839328315323,740352.491931454,155474.02330560534,0.9695508527547102
