QMean,QDev,PMean,PDev,BarMean,BarDev,etaMean,etaDev,Energy,Resa,Availability
0.05606465606798866,0.009239650538656687,123.18315385382436,20.398060503796202,27.39998971104816,0.26237317558055073,0.8009153694798419,0.019931061891272864,54379.887619625515,11419.776400121358,0.9994334277620397
