QMean,QDev,PMean,PDev,BarMean,BarDev,etaMean,etaDev,Energy,Resa,Availability
0.05344340720634921,0.011319578384800468,117.5341381111111,25.37307425011318,27.461000000000002,0.2998671994797188,0.8017127044043396,0.011528191961544941,1854.2316221895678,389.38864065980925,1.0
