t,Total
2025-08-27 13:20:00,149.26299999999998
2025-08-27 13:25:00,218.472
2025-08-27 13:30:00,204.981
2025-08-27 13:35:00,164.267
2025-08-27 13:40:00,164.267
2025-08-27 13:45:00,85.56700000000001
2025-08-27 13:50:00,65.261
2025-08-27 13:55:00,65.261
2025-08-27 14:00:00,54.258
2025-08-27 14:05:00,56.097
2025-08-27 14:10:00,64.917
2025-08-27 14:15:00,62.70099999999999
2025-08-27 14:20:00,62.70099999999999
2025-08-27 14:25:00,61.036
2025-08-27 14:30:00,69.96600000000001
2025-08-27 14:35:00,70.01599999999999
2025-08-27 14:40:00,70.01599999999999
