QMean,QDev,PMean,PDev,BarMean,BarDev,etaMean,etaDev,Energy,Resa,Availability
0.0,0.0,-0.448490191820485,0.10491278670248054,0.15044603177858293,0.0048615937650219225,,,-620.5266690815137,-130.31060050711787,0.0
