t,Total
2025-06-05 00:00:00,0.0
2025-06-05 00:05:00,0.0
2025-06-05 00:10:00,0.0
2025-06-05 00:15:00,0.0
2025-06-05 00:20:00,0.0
2025-06-05 00:25:00,0.0
2025-06-05 00:30:00,0.0
2025-06-05 00:35:00,0.0
2025-06-05 00:40:00,0.0
2025-06-05 00:45:00,0.0
2025-06-05 00:50:00,0.0
2025-06-05 00:55:00,0.0
2025-06-05 01:00:00,0.0
2025-06-05 01:05:00,0.0
2025-06-05 01:10:00,0.0
2025-06-05 01:15:00,0.0
2025-06-05 01:20:00,0.0
2025-06-05 01:25:00,0.0
2025-06-05 01:30:00,0.0
2025-06-05 01:35:00,0.0
2025-06-05 01:40:00,0.0
2025-06-05 01:45:00,0.0
2025-06-05 01:50:00,0.0
2025-06-05 01:55:00,0.0
2025-06-05 02:00:00,0.0
2025-06-05 02:05:00,0.0
2025-06-05 02:10:00,0.0
2025-06-05 02:15:00,0.0
2025-06-05 02:20:00,0.0
2025-06-05 02:25:00,0.0
2025-06-05 02:30:00,0.0
2025-06-05 02:35:00,0.0
2025-06-05 02:40:00,0.0
2025-06-05 02:45:00,0.0
2025-06-05 02:50:00,0.0
2025-06-05 02:55:00,0.0
2025-06-05 03:00:00,0.0
2025-06-05 03:05:00,0.0
2025-06-05 03:10:00,0.0
2025-06-05 03:15:00,0.0
2025-06-05 03:20:00,0.0
2025-06-05 03:25:00,0.0
2025-06-05 03:30:00,0.0
2025-06-05 03:35:00,0.0
2025-06-05 03:40:00,0.0
2025-06-05 03:45:00,0.0
2025-06-05 03:50:00,0.0
2025-06-05 03:55:00,0.0
2025-06-05 04:00:00,0.0
2025-06-05 04:05:00,0.0
2025-06-05 04:10:00,0.0
2025-06-05 04:15:00,0.0
2025-06-05 04:20:00,0.0
2025-06-05 04:25:00,0.0
2025-06-05 04:30:00,0.0
2025-06-05 04:35:00,0.0
2025-06-05 04:40:00,0.0
2025-06-05 04:45:00,0.0
2025-06-05 04:50:00,0.0
2025-06-05 04:55:00,0.0
2025-06-05 05:00:00,0.0
2025-06-05 05:05:00,0.0
2025-06-05 05:10:00,0.0
2025-06-05 05:15:00,0.0
2025-06-05 05:20:00,0.0
2025-06-05 05:25:00,0.0
2025-06-05 05:30:00,0.0
2025-06-05 05:35:00,0.0
2025-06-05 05:40:00,0.0
2025-06-05 05:45:00,0.0
2025-06-05 05:50:00,0.0
2025-06-05 05:55:00,0.8160000000000001
2025-06-05 06:00:00,1.811
2025-06-05 06:05:00,2.655
2025-06-05 06:10:00,4.664
2025-06-05 06:15:00,5.954
2025-06-05 06:20:00,7.944
2025-06-05 06:25:00,9.603
2025-06-05 06:30:00,14.587
2025-06-05 06:35:00,16.344
2025-06-05 06:40:00,18.031
2025-06-05 06:45:00,19.506
2025-06-05 06:50:00,17.734
2025-06-05 06:55:00,18.27
2025-06-05 07:00:00,20.726
2025-06-05 07:05:00,21.163
2025-06-05 07:10:00,14.326
2025-06-05 07:15:00,17.076
2025-06-05 07:20:00,18.865000000000002
2025-06-05 07:25:00,19.035999999999998
2025-06-05 07:30:00,21.58
2025-06-05 07:35:00,28.655
2025-06-05 07:40:00,28.586999999999996
2025-06-05 07:45:00,33.730000000000004
2025-06-05 07:50:00,28.740000000000002
2025-06-05 07:55:00,50.573
2025-06-05 08:00:00,55.023
2025-06-05 08:05:00,61.844
2025-06-05 08:10:00,72.356
2025-06-05 08:15:00,64.491
2025-06-05 08:20:00,73.148
2025-06-05 08:25:00,80.61500000000001
2025-06-05 08:30:00,80.232
2025-06-05 08:35:00,85.67
2025-06-05 08:40:00,101.577
2025-06-05 08:45:00,82.55600000000001
2025-06-05 08:50:00,121.99199999999999
2025-06-05 08:55:00,71.317
2025-06-05 09:00:00,105.37100000000001
2025-06-05 09:05:00,65.479
2025-06-05 09:10:00,86.799
2025-06-05 09:15:00,69.03200000000001
2025-06-05 09:20:00,69.71000000000001
2025-06-05 09:25:00,70.155
2025-06-05 09:30:00,65.215
2025-06-05 09:35:00,81.012
2025-06-05 09:40:00,132.53199999999998
2025-06-05 09:45:00,111.021
2025-06-05 09:50:00,97.946
2025-06-05 09:55:00,61.858000000000004
2025-06-05 10:00:00,154.039
2025-06-05 10:05:00,161.739
2025-06-05 10:10:00,174.726
2025-06-05 10:15:00,126.31
2025-06-05 10:20:00,182.58
2025-06-05 10:25:00,152.774
2025-06-05 10:30:00,116.18699999999998
2025-06-05 10:35:00,147.336
2025-06-05 10:40:00,141.423
2025-06-05 10:45:00,186.37
2025-06-05 10:50:00,152.951
2025-06-05 10:55:00,182.42700000000002
2025-06-05 11:00:00,167.041
