QMean,QDev,PMean,PDev,BarMean,BarDev,etaMean,etaDev,Energy,Resa,Availability
0.25366815286624206,0.5487358045449392,20.36105668789809,54.214023271088486,0.3329464968152866,0.5659857424920598,0.493995962188455,0.23621365610338035,795.9646085716561,167.15256780004776,0.21656050955414013
