QMean,QDev,PMean,PDev,BarMean,BarDev,etaMean,etaDev,Energy,Resa,Availability
0.02626936856937278,0.0049001687001086515,52.01066549986623,10.715364945885131,26.59857280592616,2.387136242432717,0.7349288822754785,0.055733741817280906,291721.8271148101,61261.58369411012,0.9662445375902969
