QMean,QDev,PMean,PDev,BarMean,BarDev,etaMean,etaDev,Energy,Resa,Availability
0.027295582487153136,0.00013913137487175372,58.38725162726962,0.963913718852919,27.122774272010965,0.27180942457926094,0.7883294099665255,0.0039003144957529047,42608.76184092132,8947.839986593477,1.0
